"State","Year","Beach ID","Beach Name","County","Tier","BeachLength (Mi)","Is BeachMonitored?","Is BeachMonitoredIrregularly?","Monitor IrregularlyComment","Swim SeasonMonitor Freq","Swim SeasonMonitor Units","Swim SeasonBeach Days","No. of DaysUnder BeachAction"
"MP","2007","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","6"
"MP","2018","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","0"
"MP","2017","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2014","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2013","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2012","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2011","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2010","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2009","MP855732","COMMUNITY SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2019","MP225735","DANDAN BEACH","Saipan","1",".05","Yes","-","-","1","PER_MONTH","365","0"
"MP","2018","MP225735","DANDAN BEACH","Saipan","1",".05","Yes","-","-","1","PER_MONTH","364","0"
"MP","2019","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".22","Yes","-","-","1","PER_WEEK","365","10"
"MP","2018","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".22","Yes","-","-","1","PER_WEEK","364","42"
"MP","2017","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","45"
"MP","2016","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","52"
"MP","2014","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","50"
"MP","2013","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","26"
"MP","2012","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","86"
"MP","2011","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","72"
"MP","2010","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","91"
"MP","2009","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","80"
"MP","2008","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","77"
"MP","2007","MP198597","DPW CHANNEL BRIDGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2019","MP593698","DRAINAGE #1","Saipan","1",".04","Yes","-","-","1","PER_WEEK","364","6"
"MP","2018","MP593698","DRAINAGE #1","Saipan","1",".04","Yes","-","-","1","PER_WEEK","364","4"
"MP","2017","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2016","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","28"
"MP","2014","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","20"
"MP","2013","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2012","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","16"
"MP","2011","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2010","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2009","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2008","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","16"
"MP","2007","MP593698","DRAINAGE #1","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2020","MP469801","DRAINAGE #2","Saipan","1",".22","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP469801","DRAINAGE #2","Saipan","1",".22","Yes","-","-","1","PER_WEEK","364","8"
"MP","2018","MP469801","DRAINAGE #2","Saipan","1",".22","Yes","-","-","1","PER_WEEK","364","8"
"MP","2017","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2016","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2014","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2013","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","18"
"MP","2011","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2010","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","35"
"MP","2009","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2008","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","22"
"MP","2007","MP469801","DRAINAGE #2","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2020","MP533918","DRAINAGE #3","Saipan","1",".15","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP533918","DRAINAGE #3","Saipan","1",".15","Yes","-","-","1","PER_WEEK","364","10"
"MP","2018","MP533918","DRAINAGE #3","Saipan","1",".15","Yes","-","-","1","PER_WEEK","364","10"
"MP","2017","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2016","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","10"
"MP","2014","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2013","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2012","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","50"
"MP","2011","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","48"
"MP","2010","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","33"
"MP","2009","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2008","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","45"
"MP","2007","MP533918","DRAINAGE #3","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2019","MP234034","FIESTA RESORT BEACH","Saipan","1",".12","Yes","-","-","1","PER_WEEK","365","6"
"MP","2018","MP234034","FIESTA RESORT BEACH","Saipan","1",".12","Yes","-","-","1","PER_WEEK","364","12"
"MP","2017","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","13"
"MP","2016","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2014","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2013","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2010","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2008","MP234034","FIESTA RESORT BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2019","MP773318","FORBIDDEN ISLAND","Saipan","1",".02","Yes","-","-","1","PER_MONTH","365","0"
"MP","2018","MP773318","FORBIDDEN ISLAND","Saipan","1",".2","Yes","-","-","1","PER_MONTH","364","0"
"MP","2020","MP730907","GARAPAN BEACH","Saipan","1","1.1","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP730907","GARAPAN BEACH","Saipan","1","1.1","Yes","-","-","1","PER_WEEK","364","12"
"MP","2018","MP730907","GARAPAN BEACH","Saipan","1","1.1","Yes","-","-","1","PER_WEEK","364","10"
"MP","2017","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2016","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2014","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2013","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2012","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","32"
"MP","2011","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","30"
"MP","2010","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","21"
"MP","2009","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2007","MP730907","GARAPAN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP272711","GARAPAN FISHING DOCK","Saipan","1",".5","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP272711","GARAPAN FISHING DOCK","Saipan","1",".5","Yes","-","-","1","PER_WEEK","364","44"
"MP","2018","MP272711","GARAPAN FISHING DOCK","Saipan","1",".5","Yes","-","-","1","PER_WEEK","364","70"
"MP","2017","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","60"
"MP","2016","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","50"
"MP","2014","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","50"
"MP","2013","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2012","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","60"
"MP","2011","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","56"
"MP","2010","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","49"
"MP","2009","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","78"
"MP","2008","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","42"
"MP","2007","MP272711","GARAPAN FISHING DOCK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP249299","GRANDVRIO HOTEL","Saipan","1",".12","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP249299","GRANDVRIO HOTEL","Saipan","1",".12","Yes","-","-","1","PER_WEEK","364","24"
"MP","2018","MP249299","GRANDVRIO HOTEL","Saipan","1",".12","Yes","-","-","1","PER_WEEK","364","8"
"MP","2017","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","13"
"MP","2016","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2014","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","32"
"MP","2013","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2012","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","34"
"MP","2011","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2010","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","24"
"MP","2009","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","20"
"MP","2008","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","22"
"MP","2007","MP249299","GRANDVRIO HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2019","MP614022","GROTTO CAVE","Saipan","1",".01","Yes","-","-","1","PER_WEEK","365","14"
"MP","2018","MP614022","GROTTO CAVE","Saipan","1",".01","Yes","-","-","1","PER_MONTH","364","22"
"MP","2017","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2016","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2015","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2014","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2013","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2012","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2011","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2010","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2008","MP614022","GROTTO CAVE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2019","MP222069","HIDDEN BEACH","Saipan","1",".03","Yes","-","-","1","PER_MONTH","365","6"
"MP","2018","MP222069","HIDDEN BEACH","Saipan","1",".03","Yes","-","-","1","PER_MONTH","364","16"
"MP","2017","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2016","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2015","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2014","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2013","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2012","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","10"
"MP","2011","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2010","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2009","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2008","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","16"
"MP","2007","MP222069","HIDDEN BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2019","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".34","Yes","-","-","1","PER_WEEK","364","8"
"MP","2018","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".34","Yes","-","-","1","PER_WEEK","364","6"
"MP","2017","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2016","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","10"
"MP","2014","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2013","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2012","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2010","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2007","MP109895","HOPWOOD SCHOOL BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP901121","HYATT HOTEL","Saipan","1",".1","Yes","-","-","1","PER_WEEK","365","2"
"MP","2018","MP901121","HYATT HOTEL","Saipan","1",".1","Yes","-","-","1","PER_WEEK","364","24"
"MP","2017","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2014","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2013","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2012","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2011","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2010","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2009","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2007","MP901121","HYATT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".18","Yes","-","-","1","PER_WEEK","365","8"
"MP","2018","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".18","Yes","-","-","1","PER_WEEK","364","4"
"MP","2017","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2014","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2013","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2011","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2010","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2008","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2007","MP423664","IMPERIAL PACIFIC RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2019","MP771195","INOS PEACE PARK","Saipan","1",".18","Yes","-","-","1","PER_WEEK","365","16"
"MP","2018","MP771195","INOS PEACE PARK","Saipan","1",".18","Yes","-","-","1","PER_WEEK","364","10"
"MP","2017","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2016","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2014","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","26"
"MP","2013","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2012","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","22"
"MP","2011","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2010","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","37"
"MP","2009","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","44"
"MP","2008","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","60"
"MP","2007","MP771195","INOS PEACE PARK","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2019","MP905261","JEFFREY'S BEACH","Saipan","1",".05","Yes","-","-","1","PER_MONTH","365","6"
"MP","2018","MP905261","JEFFREY'S BEACH","Saipan","1",".05","Yes","-","-","1","PER_MONTH","364","16"
"MP","2017","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2016","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2015","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2014","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2013","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","24"
"MP","2011","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","20"
"MP","2010","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2009","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2008","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2007","MP905261","JEFFREY'S BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2019","MP869271","KANOA RESORT","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","4"
"MP","2018","MP869271","KANOA RESORT","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","0"
"MP","2017","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2016","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2014","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2013","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2012","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","6"
"MP","2011","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2010","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2009","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2007","MP869271","KANOA RESORT","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP633629","KENSINGTON HOTEL","Saipan","1",".3","Yes","-","-","1","PER_WEEK","365","2"
"MP","2018","MP633629","KENSINGTON HOTEL","Saipan","1",".3","Yes","-","-","1","PER_WEEK","364","6"
"MP","2017","MP633629","KENSINGTON HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2014","MP633629","KENSINGTON HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2013","MP633629","KENSINGTON HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2012","MP633629","KENSINGTON HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
